استان,نام استان,شهرستان,نام شهرستان,بخش,نام بخش
11,سيستان وبلوچستان,06,سراوان,04,مرکزي
11,سيستان وبلوچستان,06,سراوان,05,بم پشت
11,سيستان وبلوچستان,06,سراوان,06,مهرگان
11,سيستان وبلوچستان,23,سرباز,01,مرکزی
11,سيستان وبلوچستان,23,سرباز,02,کیشکور
11,سيستان وبلوچستان,23,سرباز,03,مینان
11,سيستان وبلوچستان,23,سرباز,04,نسکند
11,سيستان وبلوچستان,14,سيب و سوران,01,مركزي
11,سيستان وبلوچستان,14,سيب و سوران,02,هيدوچ
11,سيستان وبلوچستان,19,فنوج,01,مرکزي
11,سيستان وبلوچستان,19,فنوج,02,گتيج
11,سيستان وبلوچستان,18,قصرقند,01,مرکزي
11,سيستان وبلوچستان,18,قصرقند,02,ساربوک
11,سيستان وبلوچستان,18,قصرقند,03,تلنگ
11,سيستان وبلوچستان,09,کنارک,01,زرآباد
11,سيستان وبلوچستان,09,کنارک,02,مرکزي
11,سيستان وبلوچستان,13,مهرستان,01,مركزي
11,سيستان وبلوچستان,13,مهرستان,02,آشار
11,سيستان وبلوچستان,17,ميرجاوه,01,مرکزي
11,سيستان وبلوچستان,17,ميرجاوه,02,لاديز
11,سيستان وبلوچستان,17,ميرجاوه,03,ريگ ملک
11,سيستان وبلوچستان,07,نيک شهر,01,بنت
11,سيستان وبلوچستان,07,نيک شهر,04,لاشار
11,سيستان وبلوچستان,07,نيک شهر,05,مرکزي
11,سيستان وبلوچستان,07,نيک شهر,06,آهوران
11,سيستان وبلوچستان,15,نيمروز,01,مرکزي
11,سيستان وبلوچستان,15,نيمروز,02,صابري
11,سيستان وبلوچستان,16,هامون,01,مرکزي
11,سيستان وبلوچستان,16,هامون,02,تيمورآباد
11,سيستان وبلوچستان,11,هيرمند,01,مركزي
11,سيستان وبلوچستان,11,هيرمند,02,قرقري
07,فارس,17,ارسنجان,01,مرکزي
07,فارس,02,استهبان,01,رونيز
07,فارس,02,استهبان,02,مرکزي
07,فارس,03,اقليد,01,سده
07,فارس,03,اقليد,02,مرکزي
07,فارس,03,اقليد,03,حسن آباد
07,فارس,36,اوز,01,مرکزی
07,فارس,36,اوز,02,بیدشهر
07,فارس,01,آباده,04,مرکزي
07,فارس,01,آباده,05,بهمن صغاد
07,فارس,35,بختگان,01,مرکزی
07,فارس,35,بختگان,02,حناء
07,فارس,16,بوانات,02,مرکزي
07,فارس,16,بوانات,03,مزايجان
07,فارس,31,بیضا,01,مرکزی
07,فارس,31,بیضا,02,بانش
07,فارس,23,پاسارگاد,01,مرکزي
07,فارس,23,پاسارگاد,02,پاسارگاد
07,فارس,04,جهرم,02,سيمکان
07,فارس,04,جهرم,03,کرديان
07,فارس,04,جهرم,04,مرکزي
07,فارس,29,خرامه,01,کربال
07,فارس,29,خرامه,02,مرکزي
07,فارس,18,خرم بيد,01,مشهدمرغاب
07,فارس,18,خرم بيد,02,مرکزي
07,فارس,34,خفر,01,مرکزی
07,فارس,34,خفر,02,راهگان
07,فارس,24,خنج,01,محمله
07,فارس,24,خنج,02,مرکزي
07,فارس,05,داراب,02,رستاق
07,فارس,05,داراب,03,مرکزي
07,فارس,05,داراب,04,فورگ
07,فارس,05,داراب,05,جنت
07,فارس,05,داراب,06,فسارود
07,فارس,26,رستم,01,سورنا
07,فارس,26,رستم,02,مرکزي
07,فارس,30,زرقان,01,مرکزی
07,فارس,30,زرقان,02,رحمت آباد
07,فارس,19,زرين دشت,01,ايزدخواست
07,فارس,19,زرين دشت,02,مرکزي
07,فارس,06,سپيدان,02,مرکزي
07,فارس,06,سپيدان,03,همايجان
07,فارس,32,سرچهان,01,مرکزی
07,فارس,32,سرچهان,02,باغ صفا
07,فارس,25,سروستان,01,کوهنجان
07,فارس,25,سروستان,02,مرکزي
07,فارس,07,شيراز,05,مرکزي
07,فارس,07,شيراز,06,ارژن
07,فارس,22,فراشبند,01,مرکزي
07,فارس,22,فراشبند,02,دهرم
07,فارس,08,فسا,01,ششده وقره بلاغ
07,فارس,08,فسا,02,شيبکوه
07,فارس,08,فسا,03,مرکزي
07,فارس,08,فسا,04,نوبندگان
07,فارس,09,فيروزآباد,03,مرکزي
07,فارس,09,فيروزآباد,04,ميمند
07,فارس,20,قيروکارزين,01,افزر
07,فارس,20,قيروکارزين,02,مرکزي
07,فارس,10,کازرون,01,جره وبالاده
07,فارس,10,کازرون,02,کنار تخته و کمارج
07,فارس,10,کازرون,04,مرکزي
07,فارس,10,کازرون,06,خشت
07,فارس,28,کوار,01,مرکزي
07,فارس,28,کوار,02,طسوج
07,فارس,33,کوه چنار,01,مرکزی
07,فارس,33,کوه چنار,02,کوهمره
07,فارس,27,گراش,01,مرکزي
07,فارس,27,گراش,02,ارد
07,فارس,11,لارستان,02,جويم
07,فارس,11,لارستان,04,مرکزي
07,فارس,11,لارستان,05,بيرم
07,فارس,11,لارستان,07,بنارويه
07,فارس,11,لارستان,08,صحراي باغ
07,فارس,15,لامرد,01,مرکزي
07,فارس,15,لامرد,03,اشکنان
07,فارس,15,لامرد,04,علامرودشت
07,فارس,15,لامرد,05,چاه ورز
07,فارس,12,مرودشت,03,کامفيروز
07,فارس,12,مرودشت,04,مرکزي
07,فارس,12,مرودشت,05,درودزن
07,فارس,12,مرودشت,06,سيدان
07,فارس,12,مرودشت,07,کامفيروز شمالي
07,فارس,13,ممسني,02,ماهورميلاني
07,فارس,13,ممسني,03,مرکزي
07,فارس,13,ممسني,05,دشمن زياري
07,فارس,13,ممسني,06,جوزار
07,فارس,21,مهر,01,گله دار
07,فارس,21,مهر,02,مرکزي
07,فارس,21,مهر,03,وراوي
07,فارس,21,مهر,04,اسير
07,فارس,14,ني ريز,02,پشتکوه
07,فارس,14,ني ريز,03,مرکزي
07,فارس,14,ني ريز,04,قطرويه
26,قزوين,05,البرز,01,محمديه
26,قزوين,05,البرز,02,مركزئ
26,قزوين,04,آبيك,01,بشاريات
26,قزوين,04,آبيك,02,مركزئ
26,قزوين,06,آوج,01,مرکزي
26,قزوين,06,آوج,02,آبگرم
26,قزوين,01,بوئين زهرا,02,رامند
26,قزوين,01,بوئين زهرا,03,شال
26,قزوين,01,بوئين زهرا,04,مركزئ
26,قزوين,01,بوئين زهرا,06,دشتابي
26,قزوين,02,تاكستان,01,اسفرورين
26,قزوين,02,تاكستان,02,خرمدشت
26,قزوين,02,تاكستان,03,ضياءآباد
26,قزوين,02,تاكستان,04,مركزئ
26,قزوين,03,قزوين,02,رودبارالموت شرقي
26,قزوين,03,قزوين,03,رودبارالموت غربي
26,قزوين,03,قزوين,04,طارم سفلي
26,قزوين,03,قزوين,05,مركزئ
26,قزوين,03,قزوين,07,كوهين
25,قم,01,قم,01,جعفراباد
25,قم,01,قم,02,خلجستان
25,قم,01,قم,03,مرکزي
25,قم,01,قم,04,کهک
25,قم,01,قم,05,سلفچگان
12,كردستان,01,بانه,01,آرمرده
12,كردستان,01,بانه,02,مركزئ
12,كردستان,01,بانه,03,نمشير
12,كردستان,01,بانه,04,ننور
12,كردستان,02,بيجار,01,چنگ الماس
12,كردستان,02,بيجار,02,كراني
12,كردستان,02,بيجار,03,مركزئ
12,كردستان,10,دهگلان,01,مركزئ
12,كردستان,10,دهگلان,02,بلبان آباد
12,كردستان,07,ديواندره,01,كرفتو
12,كردستان,07,ديواندره,02,مركزئ
12,كردستان,07,ديواندره,03,سارال
12,كردستان,09,سروآباد,01,اورامان
12,كردستان,09,سروآباد,02,مركزئ
12,كردستان,03,سقز,01,زيويه
12,كردستان,03,سقز,02,مركزئ
12,كردستان,03,سقز,03,سرشيو
12,كردستان,03,سقز,04,امام
12,كردستان,04,سنندج,03,مركزئ
12,كردستان,04,سنندج,04,كلاترزان
12,كردستان,04,سنندج,05,حسين آباد
12,كردستان,04,سنندج,06,سيروان
12,كردستان,05,قروه,02,مركزئ
12,كردستان,05,قروه,03,سريش آباد
12,كردستان,05,قروه,04,چهاردولي
12,كردستان,05,قروه,05,دلبران
12,كردستان,08,كامياران,01,مركزئ
12,كردستان,08,كامياران,02,موچش
12,كردستان,06,مريوان,01,خاووميرآباد
12,كردستان,06,مريوان,02,سرشيو
12,كردستان,06,مريوان,03,مركزئ
08,كرمان,23,ارزوئيه,01,مرکزي
08,كرمان,23,ارزوئيه,02,صوغان
08,كرمان,20,انار,01,انار
08,كرمان,01,بافت,03,مركزئ
08,كرمان,01,بافت,04,خبر
08,كرمان,10,بردسير,01,مركزئ
08,كرمان,10,بردسير,02,لاله زار
08,كرمان,10,بردسير,03,گلزار
08,كرمان,10,بردسير,04,نگار
08,كرمان,02,بم,03,مركزئ
08,كرمان,02,بم,07,بروات
08,كرمان,02,بم,08,دهبکری
08,كرمان,03,جيرفت,01,ساردوئيه
08,كرمان,03,جيرفت,02,جبالبارز
08,كرمان,03,جيرفت,04,مركزئ
08,كرمان,03,جيرفت,05,اسماعيلي
08,كرمان,03,جيرفت,06,اسفندقه
08,كرمان,18,رابر,01,مركزي
08,كرمان,18,رابر,02,هنزا
08,كرمان,11,راور,01,كوهساران
08,كرمان,11,راور,02,مركزئ
08,كرمان,04,رفسنجان,02,مركزئ
08,كرمان,04,رفسنجان,03,كشكوئيه
08,كرمان,04,رفسنجان,04,نوق
08,كرمان,04,رفسنجان,05,فردوس
08,كرمان,15,رودبارجنوب,01,جازموريان
08,كرمان,15,رودبارجنوب,02,مركزئ
08,كرمان,17,ريگان,01,گنبكي
08,كرمان,17,ريگان,02,مركزئ
08,كرمان,05,زرند,02,مركزئ
08,كرمان,05,زرند,03,يزدان آباد
08,كرمان,06,سيرجان,01,مركزئ
08,كرمان,06,سيرجان,02,پاريز
08,كرمان,06,سيرجان,03,گلستان
08,كرمان,06,سيرجان,04,زيدآباد
08,كرمان,06,سيرجان,05,بلورد
08,كرمان,07,شهربابك,01,مركزئ
08,كرمان,07,شهربابك,02,دهج
08,كرمان,12,عنبرآباد,01,مركزئ
08,كرمان,12,عنبرآباد,03,جبالبارزجنوبي
08,كرمان,22,فارياب,01,مركزي
08,كرمان,22,فارياب,02,حور
08,كرمان,19,فهرج,01,مركزي
08,كرمان,19,فهرج,02,نگين كوير
08,كرمان,16,قلعه گنج,01,چاه دادخدا
08,كرمان,16,قلعه گنج,02,مركزئ
08,كرمان,08,كرمان,02,شهداد
08,كرمان,08,كرمان,03,گلباف
08,كرمان,08,كرمان,04,ماهان
08,كرمان,08,كرمان,05,مركزئ
08,كرمان,08,كرمان,06,راين
08,كرمان,08,كرمان,07,چترود
08,كرمان,09,كهنوج,04,مركزئ
08,كرمان,09,كهنوج,05,چاه مريد
08,كرمان,14,كوهبنان,01,طغرل الجرد
08,كرمان,14,كوهبنان,02,مركزئ
08,كرمان,13,منوجان,01,مركزئ
08,كرمان,13,منوجان,02,آسمينون
08,كرمان,21,نرماشير,01,مركزي
08,كرمان,21,نرماشير,02,روداب
17,كهگيلويه وبويراحمد,07,باشت,01,مركزي
17,كهگيلويه وبويراحمد,07,باشت,02,بوستان
17,كهگيلويه وبويراحمد,05,بهمئي,01,بهمئي گرمسيرئ
17,كهگيلويه وبويراحمد,05,بهمئي,02,مركزئ
17,كهگيلويه وبويراحمد,01,بويراحمد,03,مركزئ
17,كهگيلويه وبويراحمد,01,بويراحمد,04,لوداب
17,كهگيلويه وبويراحمد,01,بويراحمد,05,کبگيان
17,كهگيلويه وبويراحمد,06,چرام,01,مركزي
17,كهگيلويه وبويراحمد,06,چرام,02,سرفارياب
17,كهگيلويه وبويراحمد,04,دنا,01,پاتاوه
17,كهگيلويه وبويراحمد,04,دنا,03,مركزئ
17,كهگيلويه وبويراحمد,02,كهگيلويه,02,چاروسا
17,كهگيلويه وبويراحمد,02,كهگيلويه,05,مركزئ
17,كهگيلويه وبويراحمد,02,كهگيلويه,06,ديشموك
17,كهگيلويه وبويراحمد,02,كهگيلويه,07,سوق
17,كهگيلويه وبويراحمد,03,گچساران,02,مركزئ
17,كهگيلويه وبويراحمد,08,لنده,01,مرکزي
17,كهگيلويه وبويراحمد,08,لنده,02,موگرمون
17,كهگيلويه وبويراحمد,09,مارگون,01,مرکزي
17,كهگيلويه وبويراحمد,09,مارگون,02,زیلایی
05,کرمانشاه,01,اسلام آبادغرب,01,حميل
05,کرمانشاه,01,اسلام آبادغرب,03,مرکزي
05,کرمانشاه,03,پاوه,01,باينگان
05,کرمانشاه,03,پاوه,02,مرکزي
05,کرمانشاه,03,پاوه,03,نوسود
05,کرمانشاه,12,ثلاث باباجاني,01,مرکزي
05,کرمانشاه,12,ثلاث باباجاني,02,ازگله
05,کرمانشاه,12,ثلاث باباجاني,03,زمکان
05,کرمانشاه,09,جوانرود,03,مرکزي
05,کرمانشاه,09,جوانرود,04,کلاشي
05,کرمانشاه,13,دالاهو,01,گهواره
05,کرمانشاه,13,دالاهو,02,مرکزي
05,کرمانشاه,14,روانسر,01,شاهو
05,کرمانشاه,14,روانسر,02,مرکزي
05,کرمانشاه,04,سرپل ذهاب,01,مرکزي
05,کرمانشاه,04,سرپل ذهاب,02,قلعه شاهين
05,کرمانشاه,05,سنقر,01,مرکزي
05,کرمانشاه,05,سنقر,02,کليايي
05,کرمانشاه,10,صحنه,01,دينور
05,کرمانشاه,10,صحنه,02,مرکزي
05,کرمانشاه,06,قصرشيرين,01,سومار
05,کرمانشاه,06,قصرشيرين,02,مرکزي
05,کرمانشاه,02,کرمانشاه,03,فيروزاباد
05,کرمانشاه,02,کرمانشاه,04,مرکزي
05,کرمانشاه,02,کرمانشاه,06,ماهيدشت
05,کرمانشاه,02,کرمانشاه,07,کوزران
05,کرمانشاه,02,کرمانشاه,08,بيلوار
05,کرمانشاه,07,کنگاور,01,مرکزي
05,کرمانشاه,08,گيلانغرب,01,مرکزي
05,کرمانشاه,08,گيلانغرب,02,گواور
05,کرمانشاه,11,هرسين,01,بيستون
05,کرمانشاه,11,هرسين,02,مرکزي
27,گلستان,10,آزادشهر,01,چشمه ساران
27,گلستان,10,آزادشهر,02,مركزئ
27,گلستان,08,آق قلا,01,وشمگير
27,گلستان,08,آق قلا,02,مركزئ
27,گلستان,01,بندرگز,01,مركزئ
27,گلستان,01,بندرگز,02,نوكنده
27,گلستان,02,تركمن,02,مركزئ
27,گلستان,02,تركمن,03,سيجوال
27,گلستان,11,راميان,01,فندرسك
27,گلستان,11,راميان,02,مركزئ
27,گلستان,03,علي آباد کتول,01,مركزئ
27,گلستان,03,علي آباد کتول,02,كمالان
27,گلستان,04,كردكوئ,01,مركزئ
27,گلستان,09,كلاله,02,مركزئ
27,گلستان,09,كلاله,03,پيشكمر
27,گلستان,14,گاليكش,01,مرکزي
